model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
rematch_018_all_controls_HC1,rematch_sensitivity,share_tournament,estimated,0.03097611466042801,0.010667635750611262,2.903746939302184,0.0036872606291276284,0.010067932789038031,0.05188429653181799,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_current_bullet_games,estimated,0.04734851612285884,0.01860490457370261,2.544948077281962,0.010929398842224316,0.010883573222597198,0.08381345902312048,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_current_blitz_games,estimated,-0.020518144893250323,0.023012815813147132,-0.8915964504234369,0.37260927341403033,-0.06562243506987253,0.024586145283371892,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_current_rapid_games,estimated,0.04656107821076427,0.015838985082602335,2.939650360672877,0.0032858279926504287,0.015517237897196525,0.07760491852433202,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_current_classical_games,estimated,0.14474634108239587,0.017139663382174555,8.445109909972544,3.037595220769118e-17,0.11115321814619378,0.17833946401859796,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_bullet_games__missing,estimated,0.02857511685057723,0.3302749424393265,0.08651917895898704,0.931053710632355,-0.6187518753265421,0.6759021090276965,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,mean_chooser_elo,estimated,-0.23218747624182368,0.028770171093449225,-8.070423894513828,7.005452025285534e-16,-0.2885759754140395,-0.17579897706960784,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,sd_chooser_elo,estimated,0.03396531404451816,0.010975418654615168,3.0946713846068854,0.001970310645554562,0.01245388876622338,0.05547673932281295,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,rating_tier_1200_1599,estimated,-0.06713661078932143,0.034698558718783815,-1.9348530102772685,0.05300833585459501,-0.135144536193586,0.0008713146149431361,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,rating_tier_1600_1999,estimated,0.07783863262429236,0.06042831759820518,1.2881151704710754,0.1977058752292302,-0.04059869351453774,0.19627595876312245,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,rating_tier_2000_2399,estimated,0.5122327202895178,0.1006172826781817,5.0909019470130525,3.563642848715253e-07,0.3150264700179959,0.7094389705610398,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,rating_tier_2400_plus,estimated,1.5526092729294563,0.33291445437711936,4.663688381552484,3.1059159578859414e-06,0.9001089324174993,2.2051096134414134,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_bullet_rating,estimated,0.10546092333099255,0.014057376729538183,7.502176640780487,6.276670906696393e-14,0.07790897122398627,0.13301287543799883,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_blitz_rating,estimated,-0.011624920688358298,0.014973031205458108,-0.7763906004630962,0.4375183928603933,-0.04097152259045054,0.017721681213733943,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_rapid_rating,estimated,0.10230118077985922,0.015144125173740763,6.755172689489183,1.4266522894591803e-11,0.07261924086196095,0.1319831206977575,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_classical_rating,estimated,0.13613113173510902,0.013186012455016119,10.323904379699194,5.494245589435619e-25,0.11028702222358085,0.1619752412466372,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,current_correspondence_rating,estimated,0.3333550820808559,0.02013227385363965,16.5582429736614,1.3961179099553653e-61,0.2938965504008248,0.372813613760887,HC1,497792,37,match_cell,,
rematch_018_all_controls_HC1,rematch_sensitivity,account_age_days_at_query__missing,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,days_since_seen_at_query__missing,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,share_fair,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,share_clearly_worse,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,share_fair_costly,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,share_speed_other,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_count_all,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,log1p_count_rated,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,count_all__missing,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,count_rated__missing,dropped,,,,,,,HC1,497792,37,match_cell,,zero_after_fixed_effect_absorption
rematch_018_all_controls_HC1,rematch_sensitivity,current_blitz_games__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_rapid_games__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_classical_games__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_bullet_rating__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_blitz_rating__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_rapid_rating__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_classical_rating__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_018_all_controls_HC1,rematch_sensitivity,current_correspondence_rating__missing,dropped,,,,,,,HC1,497792,37,match_cell,,deterministically_collinear
rematch_019_match_cell_fe_HC1,rematch_sensitivity,is_kind_role,estimated,0.3149985937562734,0.019495255115138603,16.157705651754632,1.002229126981515e-58,0.2767885958611815,0.35320859165136537,HC1,497780,1,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,is_kind_role,estimated,0.27521865233140075,0.019461727509506355,14.141532512823762,2.1064656283303408e-45,0.2370743673358359,0.31336293732696563,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log_fair_opps,estimated,-0.23963329257516364,0.09698628784892961,-2.4707955927587175,0.013481285221341132,-0.42972292375330035,-0.04954366139702693,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log_total_opps,estimated,-0.02023607536082528,0.08037133759106864,-0.25178223938224015,0.8012093860776651,-0.17776100242863,0.13728885170697944,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,account_age_days_at_query,estimated,0.19076323599012268,0.018228435472537295,10.465145858377364,1.2488405420318912e-25,0.15503615896943723,0.22649031301080813,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,days_since_seen_at_query,estimated,-0.11817163940593392,0.005923867349615728,-19.948393917632124,1.5478097901142192e-88,-0.1297822060603735,-0.10656107275149435,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log_playtime_total,estimated,0.17119414789981147,0.02537573721632279,6.746371403534707,1.5158829545546376e-11,0.12145861687466611,0.22092967892495682,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,play_time_total_seconds__missing,estimated,-0.10047215763785644,0.32614069564219794,-0.3080638478433931,0.7580337495357254,-0.7396961749894038,0.5387518597136909,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_eval_disconnected_better,estimated,-0.024416336457490195,0.012382445429647329,-1.971850923649547,0.04862662708202199,-0.04868548354013155,-0.00014718937484883496,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_eval_roughly_equal,estimated,-0.0021282947727532253,0.02505613091204181,-0.08494107810278007,0.9323082341724971,-0.05123740895227591,0.04698081940676946,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_eval_modestly_worse,estimated,0.01119275778312212,0.018176289852267293,0.6157889136943944,0.538033845268644,-0.024432115699882635,0.046817631266126876,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_eval_clearly_worse,estimated,-0.11267943076673292,0.05412169469586601,-2.0819641993830573,0.037345739915431324,-0.21875600315290278,-0.00660285838056307,HC1,497780,37,match_cell,,
