model,estimand_class,variable,primary_term,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,opportunities,collapsed_rows,chooser_clusters,rank
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_04,False,estimated,-0.2551748897366366,0.039464875582406106,-6.465873412011883,1.0071536593017972e-10,-0.33252462453250675,-0.17782515494076645,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_05,False,estimated,-0.2659458632056655,0.03888789555707173,-6.838782592783,7.98689853890829e-12,-0.34216473793208124,-0.18972698847924974,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_06,False,estimated,-0.3399805461439769,0.03916049422482853,-8.681722559273076,3.89819370387198e-18,-0.4167337044414296,-0.26322738784652416,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_07,False,estimated,-0.4009417512350808,0.03887296029693061,-10.314155345322105,6.081367951774332e-25,-0.47713135338952023,-0.3247521490806414,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_08,False,estimated,-0.47134701220925734,0.03862630397390121,-12.202746929339506,3.0051214894058704e-34,-0.5470531768540001,-0.3956408475645146,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_09,False,estimated,-0.396963722987671,0.03926014892150632,-10.11111098384597,4.932175959316213e-24,-0.47391220090150243,-0.3200152450738396,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_10,False,estimated,-0.3449777135136429,0.03873316195723447,-8.906520823023305,5.265907719932831e-19,-0.42089331595717944,-0.2690621110701064,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_11,False,estimated,-0.377973678518039,0.03921034936901244,-9.639640671417938,5.437798686220449e-22,-0.45482455110253617,-0.3011228059335418,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_12,False,estimated,-0.28611584411471824,0.038769128918931646,-7.37999155753543,1.5829957002026793e-13,-0.3621019405078145,-0.21012974772162193,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_01,False,estimated,-0.158043967533807,0.03919826204184281,-4.031912623194887,5.532475765414486e-05,-0.2348711493923824,-0.08121678567523162,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_02,False,estimated,-0.1752343197349191,0.03987587790771669,-4.394494339170603,1.110308968336195e-05,-0.25338960428596025,-0.09707903518387798,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_03,False,estimated,-0.17405892353565378,0.038926974242304326,-4.471421859099783,7.77012511757995e-06,-0.25035439107768864,-0.09776345599361894,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_04,False,estimated,-0.18975034369350396,0.03906310765289398,-4.857533235184025,1.188571918780033e-06,-0.2663126278173871,-0.1131880595696208,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_05,False,estimated,-0.30532351073701136,0.03842282048965963,-7.946410670689316,1.919932120871205e-15,-0.3806308550811919,-0.23001616639283085,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_06,False,estimated,-0.19039544519296925,0.038751738661688594,-4.91321039438164,8.959703967814094e-07,-0.2663474573081873,-0.1144434330777512,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_07,False,estimated,-0.2716853601104887,0.0383225605825752,-7.089436508948223,1.346591620098771e-12,-0.3467961986476904,-0.196574521573287,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_08,False,estimated,-0.3796178020923904,0.0393970123371046,-9.635700261840961,5.650540395452514e-22,-0.4568345273715956,-0.3024010768131852,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_09,False,estimated,-0.2534296365929052,0.039883555350166355,-6.354238842747707,2.0946117076416225e-10,-0.33159996865464103,-0.17525930453116934,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_10,False,estimated,-0.20661370578343252,0.039772758541387856,-5.1948548041602045,2.048796793638115e-07,-0.2845668800903605,-0.12866053147650452,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_bullet,False,estimated,1.2016546319560923,0.02487090425421032,48.315679223953744,0.0,1.1529085553548961,1.2504007085572886,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_classical_long,False,estimated,1.0289977461421098,0.04958495911124981,20.752215280311713,1.1707109813489305e-95,0.931813012109169,1.1261824801750506,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_rapid,False,estimated,0.16029396748772062,0.014850559122787757,10.793800163507253,3.682407861467905e-27,0.13118740645677388,0.18940052851866737,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_ultrabullet,False,estimated,7.319854579760431,2.249167537050628,3.254472803461801,0.0011360303688517628,2.9115672119445426,11.728141947576319,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_05_15,False,estimated,-0.3956955265589386,0.25398202029342176,-1.5579666863890493,0.11924114540491094,-0.8934911390547664,0.10210008593688918,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_15_30,False,estimated,-1.8923113539144651,0.23905654897380751,-7.915747809618879,2.4577134471616383e-15,-2.3608535801715633,-1.4237691276573667,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_180_plus,False,estimated,-5.09734263131395,0.23060901155536517,-22.103831055579402,2.9035603700270515e-108,-5.549327988472847,-4.645357274155053,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_30_60,False,estimated,-3.3093434593874917,0.23172895146220968,-14.281096248464141,2.870501353733953e-46,-3.763523858428653,-2.8551630603463307,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_60_180,False,estimated,-4.353881370074305,0.23013683048326647,-18.918664000592816,8.00581901385483e-80,-4.804941269337707,-3.902821470810903,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_15_30,False,estimated,-0.6615174867965834,0.3064842019144153,-2.1584064779342524,0.0308962425218565,-1.2622154843793392,-0.060819489213827516,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_180_plus,False,estimated,3.6332307346583548,0.2946994233649337,12.32859804465662,6.354264015987242e-35,3.055630478598363,4.210830990718346,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_30_60,False,estimated,0.25059577111824183,0.29545505371133857,0.8481688431807143,0.3963439462295839,-0.328485493206329,0.8296770354428127,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_60_180,False,estimated,1.8584326039908774,0.29421773947830915,6.316521251526671,2.675166761714221e-10,1.281776431000603,2.435088776981152,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_missing,False,estimated,2.798747959508546,1.2128203545044478,2.307636039512299,0.021019388255987925,0.4216637449627276,5.1758321740543645,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_100_200,False,estimated,0.25705431531054046,0.026442519311079563,9.721249034044698,2.4476045416207643e-22,0.20522792980031962,0.3088807008207613,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_200_plus,False,estimated,1.501434444379866,0.05154398767951673,29.129186777617655,1.533203049043397e-186,1.4004100849084369,1.602458803851295,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_50_100,False,estimated,-0.07835128156255422,0.018389512353481047,-4.260650312879161,2.0383294027934122e-05,-0.11439406346863149,-0.04230849965647696,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_lt_m200,False,estimated,3.997773199687739,0.08438589487089533,47.37489844486522,0.0,3.8323798849376005,4.163166514437877,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m100_m50,False,estimated,0.5126114427084616,0.050484141072659104,10.15391035316789,3.183463536396303e-24,0.41366434441561045,0.6115585410013127,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m200_m100,False,estimated,1.3063801118698883,0.05589584230827878,23.37168665720955,8.296125288118385e-121,1.1968262740601316,1.415933949679645,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m50_0,False,estimated,-0.11420351230110626,0.04792863125164939,-2.3827826774664285,0.017182334509850794,-0.20814190338263994,-0.020265121219572566,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,patron,True,estimated,2.2898654752633814,0.126736639412402,18.06790432411689,5.70395519856903e-73,2.041466226493434,2.5382647240333287,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,favorable_draw,True,estimated,0.548000510189155,0.047836108634291,11.455791991331093,2.199436036385252e-30,0.45424346010539907,0.6417575602729109,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,patron_x_favorable_draw,True,estimated,1.4626065040272476,0.197134615838218,7.419328654220532,1.1771547952696132e-13,1.0762297568782009,1.8489832511762943,HC1,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,intercept,False,estimated,5.45169912511119,0.3779750776097232,14.42343542750806,3.6853241134527005e-47,4.710881585942401,6.19251666427998,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,tournament_like,False,estimated,-2.165038462325188,0.04816796188400397,-44.94768675367543,0.0,-2.2594459328265337,-2.070630991823842,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2023_12,False,estimated,-0.09495224186589724,0.042079406102763416,-2.256501473286278,0.02403924314193953,-0.17742636231814848,-0.012478121413645987,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_01,False,estimated,-0.09229402404035625,0.043602014093712144,-2.11673763147712,0.03428212116698881,-0.1777524013174399,-0.006835646763272599,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_02,False,estimated,-0.18688979698177377,0.04422998624822026,-4.225409339558497,2.385068334051209e-05,-0.27357897706498735,-0.10020061689856019,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_03,False,estimated,-0.26436579544908057,0.043809913139457285,-6.0343830084196215,1.5957118613094779e-09,-0.3502316473682449,-0.17849994352991622,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_04,False,estimated,-0.2551748897366366,0.04421741849616833,-5.770913328166112,7.884302187074476e-09,-0.3418394374784618,-0.16851034199481144,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_05,False,estimated,-0.2659458632056655,0.04398633269122983,-6.046102207986319,1.4839197903205334e-09,-0.35215749109247274,-0.17973423531885824,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_06,False,estimated,-0.3399805461439769,0.04441034860039947,-7.655435205048554,1.9265866954604153e-14,-0.42702322994162867,-0.2529378623463251,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_07,False,estimated,-0.4009417512350808,0.04406988240291023,-9.097862970666878,9.212663324768621e-20,-0.48731713354770034,-0.31456636892246126,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_08,False,estimated,-0.47134701220925734,0.044302076582050855,-10.639388682746878,1.9540715684316698e-26,-0.5581774867504123,-0.38451653766810234,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_09,False,estimated,-0.396963722987671,0.044735563828861236,-8.87356029547948,7.084385674234728e-19,-0.4846438169203318,-0.3092836290550102,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_10,False,estimated,-0.3449777135136429,0.04428159145673965,-7.7905446070217375,6.6720979358213155e-15,-0.43176803794696916,-0.2581873890803167,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_11,False,estimated,-0.377973678518039,0.0449796313690484,-8.403218679513946,4.344046728969511e-17,-0.4661321360392619,-0.28981522099681606,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2024_12,False,estimated,-0.28611584411471824,0.04453263567995839,-6.424857629603153,1.319929938086349e-10,-0.37339820618408004,-0.19883348204535642,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_01,False,estimated,-0.158043967533807,0.04519185715376153,-3.4971779760250956,0.00047020801934975466,-0.2466183799496584,-0.0694695551179556,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_02,False,estimated,-0.1752343197349191,0.04599693900952454,-3.809695242951569,0.00013913819337427538,-0.26538666359267266,-0.08508197587716552,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_03,False,estimated,-0.17405892353565378,0.04511196477530889,-3.8583760295654725,0.00011414293989127185,-0.2624767497670988,-0.0856410973042088,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_04,False,estimated,-0.18975034369350396,0.045434175993348605,-4.176379114287947,2.9618602945558055e-05,-0.27879969230772156,-0.10070099507928637,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_05,False,estimated,-0.30532351073701136,0.04470030662668236,-6.830456741313686,8.464470142172297e-12,-0.3929345018232059,-0.21771251965081684,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_06,False,estimated,-0.19039544519296925,0.04530486352175713,-4.202538764994492,2.6393803111452002e-05,-0.2791913460201157,-0.10159954436582279,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_07,False,estimated,-0.2716853601104887,0.044820940993213806,-6.061571981534786,1.3479753647850253e-09,-0.3595327902103827,-0.18383793001059473,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_08,False,estimated,-0.3796178020923904,0.045470208069820175,-8.34871486643478,6.900971090877912e-17,-0.46873777227878044,-0.2904978319060003,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_09,False,estimated,-0.2534296365929052,0.045945103795338546,-5.5159226045456755,3.46954933080391e-08,-0.3434803852977233,-0.16337888788808708,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,month_2025_10,False,estimated,-0.20661370578343252,0.046059935949596974,-4.48575755749049,7.265532038775191e-06,-0.2968895213748643,-0.11633789019200076,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_bullet,False,estimated,1.2016546319560923,0.046772232169639466,25.69162462885626,1.4500306999549347e-145,1.1099827414270533,1.2933265224851314,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_classical_long,False,estimated,1.0289977461421098,0.0913716563012865,11.261673343745894,2.028694959779772e-29,0.849912590583816,1.2080829017004036,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_rapid,False,estimated,0.16029396748772062,0.02966687023899978,5.403130367186483,6.548782714078736e-08,0.10214797028525788,0.21843996469018337,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,speed_ultrabullet,False,estimated,7.319854579760431,2.4763942300554604,2.9558518958415188,0.003118067778073838,2.466211077328931,12.17349808219193,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_05_15,False,estimated,-0.3956955265589386,0.2564752520264613,-1.5428214747133322,0.12287409755235823,-0.8983777834566363,0.10698673033875916,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_15_30,False,estimated,-1.8923113539144651,0.2410132576297309,-7.851482414389115,4.1114816742035794e-15,-2.3646886586654112,-1.4199340491635193,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_180_plus,False,estimated,-5.09734263131395,0.23398245597195047,-21.78514884861715,3.2090137828570776e-105,-5.555939818033202,-4.638745444594698,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_30_60,False,estimated,-3.3093434593874917,0.23465755857524273,-14.102863250945969,3.646682499226886e-45,-3.7692638228950655,-2.849423095879918,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,chooser_clock_60_180,False,estimated,-4.353881370074305,0.23305834141346643,-18.681508431187744,7.001244992520453e-78,-4.810667325541338,-3.897095414607271,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_15_30,False,estimated,-0.6615174867965834,0.3095206555310866,-2.137232119974443,0.03257911676724212,-1.2681668241087414,-0.05486814948442542,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_180_plus,False,estimated,3.6332307346583548,0.29924896582538885,12.141163878836386,6.391042945174658e-34,3.046713539229735,4.2197479300869745,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_30_60,False,estimated,0.25059577111824183,0.2992528133101841,0.8374048963693188,0.40236501443487915,-0.33592896524200755,0.8371205074784912,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_60_180,False,estimated,1.8584326039908774,0.2984127261970062,6.227725699486344,4.732546939593159e-10,1.273554408116333,2.4433107998654218,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,disconnected_clock_missing,False,estimated,2.798747959508546,1.2149968925963934,2.30350215425469,0.021250606090819687,0.41739780869153487,5.180098110325558,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_100_200,False,estimated,0.25705431531054046,0.02846924162703449,9.02919433816041,1.7294030184977696e-19,0.20125562705438438,0.31285300356669654,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_200_plus,False,estimated,1.501434444379866,0.07473013978642196,20.091417581593607,8.772149882611443e-90,1.354966061838835,1.6479028269208968,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_50_100,False,estimated,-0.07835128156255422,0.019029260414632636,-4.117410758765256,3.831528199321099e-05,-0.11564794662766792,-0.041054616497440514,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_lt_m200,False,estimated,3.997773199687739,0.11655433485867249,34.29965264299456,7.941431059612981e-258,3.769330901122719,4.226215498252758,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m100_m50,False,estimated,0.5126114427084616,0.0511148906871501,10.028612715733114,1.1410852844661662e-23,0.4124280978879456,0.6127947875289776,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m200_m100,False,estimated,1.3063801118698883,0.0582401456509862,22.430921098628243,1.9652612264041797e-111,1.1922315239395884,1.4205286998001883,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,rating_gap_m50_0,False,estimated,-0.11420351230110626,0.04805864495783392,-2.376336503064268,0.01748550851515952,-0.2083967255642582,-0.020010299037954316,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,patron,True,estimated,2.2898654752633814,0.331075802595537,6.916438644296893,4.631388669942477e-12,1.6409688260234363,2.9387621245033264,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,favorable_draw,True,estimated,0.548000510189155,0.04798124155846742,11.421140687270261,3.279016379762807e-30,0.45395900480104234,0.6420420155772676,CR1_chooser,12399592,11589903,1233060,49
patron_by_favorable_price_in_fair_states,appendix_secondary,patron_x_favorable_draw,True,estimated,1.4626065040272476,0.2431389441814333,6.015517213630049,1.793132461571926e-09,0.9860629301925438,1.9391500778619513,CR1_chooser,12399592,11589903,1233060,49
patron_by_fair_state_by_favorable_price,appendix_secondary,intercept,False,estimated,2.3105161966987,0.09984417929743272,23.14122077978871,1.7819813003685312e-118,2.114825201209772,2.5062071921876274,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,tournament_like,False,estimated,-0.9945498490803142,0.016108031367390255,-61.742482765070896,0.0,-1.0261210104222405,-0.9629786877383878,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2023_12,False,estimated,-0.03771917559662796,0.018402628008421643,-2.0496624492635744,0.04039738177376166,-0.07378766371402244,-0.0016506874792334841,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_01,False,estimated,-0.04624326047283134,0.01840218419156736,-2.512922378747948,0.011973567648495546,-0.0823108787251757,-0.010175642220486981,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_02,False,estimated,-0.08988626007051437,0.018521382853340398,-4.853107393884634,1.2154182812483513e-06,-0.12618750340693924,-0.05358501673408948,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_03,False,estimated,-0.11546256598765936,0.018196955647422394,-6.345158400384115,2.2219670656832937e-10,-0.15112794368488,-0.07979718829043872,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_04,False,estimated,-0.13334026082593908,0.018402568231688364,-7.245741960968979,4.3007823703113583e-13,-0.16940863178308924,-0.09727188986878894,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_05,False,estimated,-0.14543781537683387,0.0181700169955098,-8.004275142548005,1.2017242513899853e-15,-0.18105039428651376,-0.10982523646715397,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_06,False,estimated,-0.18141829035851842,0.018315243717461512,-9.90531674910537,3.9471728878348585e-23,-0.2173155084128165,-0.14552107230422034,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_07,False,estimated,-0.21061491068773464,0.018261929786740533,-11.533004077184446,8.99492270008478e-31,-0.2464076353579453,-0.17482218601752397,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_08,False,estimated,-0.22532548099766814,0.018147726143081497,-12.416182568611745,2.1350855588076696e-35,-0.26089437063940385,-0.18975659135593242,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_09,False,estimated,-0.20247876437026946,0.018399655044986217,-11.004486979523215,3.6357939317588204e-28,-0.23854142558640315,-0.16641610315413577,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_10,False,estimated,-0.16825164945848314,0.01812470211160313,-9.283002193496536,1.6476912381725422e-20,-0.20377541282774234,-0.13272788608922395,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_11,False,estimated,-0.1880765094488588,0.018272355663229708,-10.292953624328455,7.581441886184205e-25,-0.2238896684614955,-0.15226335043622208,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_12,False,estimated,-0.13196316763638194,0.01813279708903021,-7.277595783400435,3.398217218636857e-13,-0.16750279686985386,-0.09642353840291,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_01,False,estimated,-0.08252933113039518,0.018179580262371868,-4.539671980282986,5.634180952687749e-06,-0.11816065369869927,-0.046898008562091094,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_02,False,estimated,-0.09261022640745864,0.018503784225059296,-5.004934411310228,5.58810547968081e-07,-0.12887697706627527,-0.05634347574864203,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_03,False,estimated,-0.07470554547345998,0.018085427769144184,-4.130703814532726,3.6165429336191135e-05,-0.11015233254598315,-0.0392587584009368,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_04,False,estimated,-0.08300804626788505,0.01831022621455086,-4.533425491047173,5.803474369954048e-06,-0.1188954301971859,-0.047120662338584196,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_05,False,estimated,-0.12863602442276445,0.018093287926835094,-7.109599147647327,1.163804707344554e-12,-0.16409821712127462,-0.09317383172425428,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_06,False,estimated,-0.08050030629904015,0.018303574944020677,-4.398064670166392,1.092204379873125e-05,-0.11637465397765041,-0.04462595862042988,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_07,False,estimated,-0.11213814551890167,0.01817811534089788,-6.168854329282893,6.878656115796826e-10,-0.14776659689387656,-0.07650969414392678,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_08,False,estimated,-0.16274611682471374,0.018415955399870225,-8.837234522508703,9.811703563972767e-19,-0.1988407261493553,-0.12665150750007217,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_09,False,estimated,-0.09685176595483824,0.018729256036380128,-5.171148590563939,2.326594652141562e-07,-0.1335604332433727,-0.06014309866630379,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_10,False,estimated,-0.05511721978999162,0.018687910431455974,-2.9493516673333846,0.003184413959353492,-0.09174485118195572,-0.01848958839802753,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_bullet,False,estimated,0.44365160759188527,0.010659456367179713,41.620472218253184,0.0,0.4227594570174369,0.46454375816633364,HC1,29999290,26814055,1297950,53
