model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
corrected_dates_all_controls_CR1,postcertification_sensitivity,log1p_count_all,dropped,,,,,,,CR1,995606,37,match_cell,37,zero_after_fixed_effect_absorption
corrected_dates_all_controls_CR1,postcertification_sensitivity,log1p_count_rated,dropped,,,,,,,CR1,995606,37,match_cell,37,zero_after_fixed_effect_absorption
corrected_dates_all_controls_CR1,postcertification_sensitivity,count_all__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,zero_after_fixed_effect_absorption
corrected_dates_all_controls_CR1,postcertification_sensitivity,count_rated__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,zero_after_fixed_effect_absorption
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_bullet_games__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_blitz_games__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_rapid_games__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_classical_games__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_bullet_rating__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_blitz_rating__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_rapid_rating__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_classical_rating__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,current_correspondence_rating__missing,dropped,,,,,,,CR1,995606,37,match_cell,37,deterministically_collinear
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,is_kind_role,estimated,0.2828137618956606,0.01797780911834263,15.731269590970777,9.234081411015385e-56,0.24757790350277326,0.31804962028854794,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log_fair_opps,estimated,-0.12595553816409477,0.06482002926715284,-1.9431576873403538,0.051997108734094126,-0.25300046100454654,0.0010893846763570247,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log_total_opps,estimated,-0.04688644409709952,0.05254889873463019,-0.8922440855302062,0.3722621170856783,-0.1498803930442171,0.05610750485001806,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,account_age_days_at_query,estimated,0.1474967815698237,0.011517763611758684,12.806026112503446,1.5170707607199014e-37,0.12492237970833071,0.17007118343131672,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,days_since_seen_at_query,estimated,-0.09671575926980305,0.004073843430766297,-23.740666747128927,1.3718709426961648e-124,-0.10470034567276008,-0.08873117286684602,HC1,944872,36,match_cell,,
