analysis,outcome,estimand,state_conditioned,exposure_common_support,standardization,fixed_effects,cluster,rows,clusters,treated_rows,control_rows,coefficient,standard_error,t_value,p_value_raw,weighted_treated_mean,weighted_control_mean,effect_relative_to_control_mean,coefficient_percentage_points,standard_error_percentage_points,matrix_rank,smallest_singular_value,absorption_iterations,absorption_last_adjustment,cluster_correction,sample_specification_sha256,control_count,control_names,outcome_unit,audit_label,post_result_secondary,primary_holm_family_reopened,p_value_holm_within_composition_family
A1,audit_any_opponent_rd,treatment_effect_on_next_opportunity_composition_audit_any_opponent_rd,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.7156714319357984,0.3481401071190079,2.055699464960393,0.03981149353632023,66.3101539895747,64.4303892779584,0.011107668911456184,,,27,9.352219168732484,8,9.930061344225526e-12,1.000026749734631,8a88b9fd6710d18159bfa40faa501af327b1e96bf579148670988b32fb2bb388,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",RD,treatment_effect_on_next_opportunity_composition_audit_any_opponent_rd,True,False,0.875852857799045
A1,audit_any_chooser_clock_s,treatment_effect_on_next_opportunity_composition_audit_any_chooser_clock_s,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,3.938524503381266,2.5674355717796855,1.5340305114847241,0.12502214672404305,346.422548334498,338.48970332120587,0.011635581421641795,,,27,9.352219168732484,8,5.2061589919555405e-11,1.000026749734631,acbb92b2acc2881374f34d647bd12ef422b885ca18cb590283e08e4601783631,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",seconds,treatment_effect_on_next_opportunity_composition_audit_any_chooser_clock_s,True,False,1.0
A1,audit_any_opponent_clock_s,treatment_effect_on_next_opportunity_composition_audit_any_opponent_clock_s,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029549,668680,30051,999498,4.024466672472654,2.594268383759367,1.5512915693945202,0.12083182627793129,360.7236364846428,352.54485439061716,0.011415474151307775,,,27,9.352021811643732,8,5.539288437222322e-11,1.000026749962111,c6061003f4d0ed9b60007db9c854ce5822a25cff9424c509ab7e9187dc70ec33,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",seconds,treatment_effect_on_next_opportunity_composition_audit_any_opponent_clock_s,True,False,1.0
A1,audit_any_ply_count,treatment_effect_on_next_opportunity_composition_audit_any_ply_count,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-0.09309369411026516,0.12003543730697448,-0.7755517553719621,0.43801369554290376,25.59931449868557,26.048702314990166,-0.003573832315504363,,,27,9.352219168732484,8,3.861262795085492e-12,1.000026749734631,364ce8ce6ea889981ef721aa08fb01b2f1363a1cbee825fadbaebf19c98c1f1e,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",plies,treatment_effect_on_next_opportunity_composition_audit_any_ply_count,True,False,1.0
A1,audit_any_material_advantage,treatment_effect_on_next_opportunity_composition_audit_any_material_advantage,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.01196712995794076,0.01433012641610802,0.8351028881705402,0.4036597806716085,-0.4296030082193604,-0.39703063458766186,-0.030141578295008097,,,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,d60dc42eb469b24a22155e6a1f4b6695281cd826488dbb2a049d6d25f144cfa7,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",material units,treatment_effect_on_next_opportunity_composition_audit_any_material_advantage,True,False,1.0
A1,audit_any_tournament_like,treatment_effect_on_next_opportunity_composition_audit_any_tournament_like,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.0003810141570176033,0.0010272921408107487,0.3708917277580877,0.7107181767293824,0.03048151475824432,0.030392715038259306,0.012536364603753587,0.03810141570176033,0.10272921408107487,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,ca9613b17f186c3653aaf1cd6551a6f922fee003826c1a9cb1def06f938b95a7,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_tournament_like,True,False,1.0
A1,audit_any_within_10m,treatment_effect_on_next_opportunity_composition_audit_any_within_10m,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.00019131300136330652,0.0003516157112989718,0.5440968512372216,0.5863748271518301,0.0036271671491797278,0.0032561042298587077,0.058755183451731266,0.019131300136330652,0.03516157112989718,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,561f734e3621f106086f2b969c3dcda7b33a28b42a1f7745d87e2adab6aaa116,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_within_10m,True,False,1.0
A1,audit_any_within_30m,treatment_effect_on_next_opportunity_composition_audit_any_within_30m,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.0004026555427877499,0.000550260551928852,0.7317543323363888,0.4643185274171783,0.009117833017204086,0.008220522625519325,0.04898174497297396,0.04026555427877499,0.055026055192885205,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,f51555ea88d6a5bea0bebb41c5eb17bc09c5d7b60767a2a2156f7eefe9dbdaa7,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_within_30m,True,False,1.0
A1,audit_any_within_1h,treatment_effect_on_next_opportunity_composition_audit_any_within_1h,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.001243584685733938,0.0007001421330310942,1.776188900888084,0.07570178704019362,0.014808159462247512,0.012867976900037898,0.09664181832112828,0.1243584685733938,0.07001421330310942,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,4a84e761e316122fa0cff2b3efd1ba114d832ae1271643f488c7320e262531f5,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_within_1h,True,False,1.0
A1,audit_any_within_6h,treatment_effect_on_next_opportunity_composition_audit_any_within_6h,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-0.00014212451054250265,0.00109784309820991,-0.1294579441946158,0.8969953005282602,0.03580579681208612,0.035262104025756184,-0.004030517022997037,-0.014212451054250265,0.10978430982099101,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,acf4b118644713545040bd626b8f51246b5c77e0e17ed95a96d640d655047643,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_within_6h,True,False,1.0
A1,audit_any_within_1d,treatment_effect_on_next_opportunity_composition_audit_any_within_1d,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-0.0012660158107511625,0.0016121687315748755,-0.7852874118917023,0.4322850746734476,0.0812618548467605,0.08106779238574546,-0.015616754490205807,-0.12660158107511624,0.16121687315748756,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,fd96aaecd8c724cb7c61675f4b21ceb478dfcefc10a8f96ee14a60d7e0bf33df,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_within_1d,True,False,1.0
A1,audit_any_speed_0,treatment_effect_on_next_opportunity_composition_audit_any_speed_0,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-2.5191957022683608e-05,5.6253395437523e-06,-4.478299812259809,7.5239881754685425e-06,0.0,2.4414635732225076e-05,-1.0318383325061262,-0.0025191957022683608,0.00056253395437523,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,a3e36418f9aee52bbdba92a2c7b1ae8f48c5bc3de8837eb7c518735ee1d385dc,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_speed_0,True,False,0.00018057571621124503
A1,audit_any_speed_1,treatment_effect_on_next_opportunity_composition_audit_any_speed_1,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.0021751549011373396,0.0013647446480086981,1.593818231352739,0.11097675290421195,0.09171075837742504,0.08911398421440196,0.024408681985355635,0.21751549011373394,0.1364744648008698,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,16fe47f15c1df262d7387288f1caa2e9c34a764ad380db6ffb5e7425d6bc88d1,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_speed_1,True,False,1.0
A1,audit_any_speed_2,treatment_effect_on_next_opportunity_composition_audit_any_speed_2,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-0.001492552010182144,0.0021266591495244782,-0.7018294447964918,0.4827855336544395,0.5068716515257395,0.5104117510839422,-0.002924211691859499,-0.1492552010182144,0.21266591495244783,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,4edb5756ea814c43c380c23cd3c9e470f82a972250ff836db7b8a80a56745277,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_speed_2,True,False,1.0
A1,audit_any_speed_3,treatment_effect_on_next_opportunity_composition_audit_any_speed_3,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,-0.0017185220220057652,0.0019748724464812104,-0.8701939333184756,0.3841944307498663,0.37829023992546007,0.3776711035332907,-0.004550313767529959,-0.1718522022005765,0.19748724464812104,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,b379521bf42cbd7ab0b6494743c7491d9cbe9e18797121dc8df0fbd992c7aefe,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_speed_3,True,False,1.0
A1,audit_any_speed_4,treatment_effect_on_next_opportunity_composition_audit_any_speed_4,False,n_mercy>=5 and n_claimed>=20,ATT-style exposure-cell weights,exposure cell and exposure month,exposure chooser,1029558,668683,30051,999507,0.0010611110880733594,0.0007792385442378082,1.3617281844178504,0.17328368310649211,0.02312735017137533,0.02277874653263289,0.046583383618286844,0.10611110880733593,0.07792385442378082,27,9.352219168732484,8,2.84920294109036e-12,1.000026749734631,98526d6248eef67858186fd24f59b87232b04fe8ea1092cb51deb1d49cec2501,26,"[""exposure_eval_cp_z"",""exposure_eval_cp_z2"",""exposure_draw_payoff_z"",""exposure_draw_payoff_z2"",""exposure_win_premium_z"",""exposure_win_premium_z2"",""exposure_chooser_elo_z"",""exposure_chooser_elo_z2"",""exposure_recipient_elo_z"",""exposure_recipient_elo_z2"",""exposure_chooser_rd_z"",""exposure_chooser_rd_z2"",""exposure_recipient_rd_z"",""exposure_recipient_rd_z2"",""exposure_chooser_clock_s_z"",""exposure_chooser_clock_s_z2"",""exposure_recipient_clock_s_z"",""exposure_recipient_clock_s_z2"",""exposure_ply_count_z"",""exposure_ply_count_z2"",""exposure_material_advantage_z"",""exposure_material_advantage_z2"",""exposure_tc_base_s_z"",""exposure_tc_base_s_z2"",""exposure_tc_inc_s_z"",""exposure_tc_inc_s_z2""]",probability,treatment_effect_on_next_opportunity_composition_audit_any_speed_4,True,False,1.0
